Date,News,Polarity,Sentiment,neg,neu,pos,compound,Cum
28 10 2019,Asian Development Bank approves $75mn for education project in Sindh - The Sindh Secondary Education Improvement Project will finance the construction of about 160 new secondary schools,1,1,0.0,0.808,0.192,0.6908,1
28 10 2019,"China should ease regulations for foreign financial institutions: HSBC - China should ease regulations so that foreign financial institutions can obtain licenses and raise deposits more easily in the country, a senior executive from HSBC said on Sunday. Peter Wong, deputy chairman and chief executive of HSBC's Asia Pacific ope",1,1,0.0,0.854,0.146,0.7713,1
28 10 2019,American Airlines earnings rise - American Airlines rode strong demand for flying among the travelling public to higher earnings on Thursday despite mounting costs connected to the prolonged grounding of the Boeing 737 MAX.,1,1,0.042,0.866,0.092,0.4215,1
28 10 2019,"Brazil, United Arab Emirates sign deal to deepen trade ties - Brazil and the United Arab Emirates have agreed to expand trade between the two nations and foster investment fund partnerships in sectors such as agribusiness, infrastructure, energy and defense, according to a joint statement released on Sunday. Brazili",1,1,0.0,0.751,0.249,0.891,1
28 10 2019,"Boeing profit slumps 53 percent as MAX grounding takes heavy toll - Boeing Co cut production of its flagship Dreamliner and delayed the arrival of a successor to its 777 mini-jumbo on Wednesday, piling new pressures on a rejigged senior management team as the continued safety grounding of its 737 MAX sliced third quarter",1,1,0.106,0.742,0.152,0.4019,1
28 10 2019,"China's industrial profits fall 5.3 percent - Profits at China's industrial firms contracted for the second straight month in September as producer prices continued their slide, highlighting the toll a slowing economy and protracted US trade war are having taken on corporate balance sheets. Industria",1,1,0.077,0.771,0.152,0.4215,1
28 10 2019,"LVMH makes bid for jewellers Tiffany - LMVH, which owns Louis Vuitton, Dior and the champagne brands Veuve Clicquot and Moet, has made a bid for American jeweller Tiffany, known for its engagement rings and diamonds. The French luxury giant made an offer for the US company at the start of the",1,1,0.0,0.902,0.098,0.6369,1
28 10 2019,WB EODB ranking: PBIF chief felicitates PM - Pakistan Businessmen and Intellectuals Forum (PBIF) president Mian Zahid Hussain felicitated the Prime Minister Imran Khan for improving Pakistan's ranking from 136 to 108 in World Bank's Ease of Doing Business 2020 report. A jump of 28 spots on the ease,1,1,0.0,0.805,0.195,0.8555,1
28 10 2019,"Tesla posts surprise quarterly profit on record deliveries - Tesla Inc on Wednesday surprised investors by posting a profitable third quarter, boosted by record deliveries, cost cuts and improved production schedules for its new electric vehicle model, causing shares to soar in after-market trading.",1,1,0.041,0.632,0.327,0.9246,1
28 10 2019,"BTW outlet opens Bahawalpur - By The Way (BTW), a growing revolutionary fashion house, opened their store in the princely state of Bahawalpur. This premier event served as an opportunity for the people of Bahawalpur to view the trendy and contemporary collection and experience fashion",1,1,0.0,0.901,0.099,0.5423,1
28 10 2019,"Nawaz's condition 'slightly' better, says Dr Ayaz - Services Institute of Medical Sciences (SIMS) Principal Prof Dr Mahmood Ayaz said on Sunday that the health condition of former Prime Minister Nawaz Sharif was 'slightly better' as his platelet levels were stable.",1,1,0.0,0.822,0.178,0.7906,1
28 10 2019,"Brazil to lure airlines to fly domestic - Brazil is determined to lure airlines to operate domestic flights in Latin America's largest aviation market, and is taking meetings with at least three carriers, a senior government official told Reuters. ""We are going to talk with Jet Blue, we are going",1,1,0.0,0.951,0.049,0.34,1
28 10 2019,"Australia's Qantas posts 1.8 percent rise in first-quarter revenue - Australia's Qantas Airways Ltd said on Thursday it would increase domestic capacity to maintain market share against rival Virgin Australia Holdings Ltd even as it reported lower revenue from those routes, sending shares tumbling almost 6 percent.",1,1,0.044,0.822,0.134,0.5423,1
04 11 2019,"Pakistan, Turkey amicably resolve Karkey dispute: PM - The prime minister congratulated the government team for doing an excellent job in achieving this. 
He said res",1,1,0.087,0.71,0.203,0.5574,1
04 11 2019,"SC issues notices in transfer of trust hospitals to provinces case - He asked whether the government itself was reviewing the judicial decisions. 
The apex court also directed the",1,1,0.0,0.891,0.109,0.5106,1
04 11 2019,"Govt, opposition committees to continue talks on Tuesday - The both sides would now present demands of each other to their respective leaderships. 
The meeting of the gov",1,1,0.0,0.903,0.097,0.4215,1
04 11 2019,Pakistan escapes $1.2 billion penalty as Turkey helps resolve Karkey dispute - ICSID had asked Pakistan to pay $760 million along with interest to Karkey after it filed arbitration claims agains,1,1,0.178,0.578,0.244,0.3818,1
04 11 2019,"Gwadar gateway to progress, prosperity of region: Sanjrani - Sadiq Sanjrani says Gwadar is gateway to progress and prosperity of not only Pakistan but the whole region. 
Ch",1,1,0.0,0.868,0.132,0.4215,1
04 11 2019,Welfare of 10 million expats govt’s top priority: Zulfiqar Bukhari - Zulfiqar Bukhari says government will give top priority to its overseas nationals in social protection projects.,1,1,0.0,0.87,0.13,0.3818,1
04 11 2019,"COAS reaffirms army's continued support to state institutions - Conference reviewed the geo strategic and internal and external challenges faced by the country. 
The meeting a",1,1,0.0,0.846,0.154,0.4588,1
04 11 2019,"Rs 40,000 prize bonds worth Rs 210 billion withdrawn by Oct 31 - CDNS says investors of Rs 40,000 prize bonds have withdrawn Rs 210 billion by October 31. 
SBP has directed nat",1,1,0.0,0.773,0.227,0.8176,1
04 11 2019,"PSX close of day 04-Nov-2019 - KARACHI:  BRINDEX-30 closed on the upper side on Monday at 19,464.84 points with a positive change of 541.15 and volume",1,1,0.0,0.865,0.135,0.5574,1
04 11 2019,"Clash would halt pace of progress: Afridi - Shehryar Afridi says Fazl ur Rehman can not mention his party's national agenda over sit-in. 
The minister says",1,1,0.0,0.896,0.104,0.4215,1
04 11 2019,"Govt plans up-gradation of Pakistan Refinery Limited with $1 billion cost - The government to upgrade PRL with an estimated cost of $ 1 billion. 
Government is encouraging establishment o",1,1,0.065,0.819,0.116,0.3612,1
04 11 2019,"Textile exports increases 2.95pc, reached to $470.584 million in 1QFY20 - Textile exports during 1QFY20 grew by 2.95 percent. 
During the period from July-September 2019, textile worth",1,1,0.0,0.879,0.121,0.3182,1
04 11 2019,"Revoking Occupied Kashmir’s status to undermine peace, tranquility in region: Global Times - China would not admit it and has firmly opposed India's move that would damage peace and stability in the region.",1,1,0.163,0.608,0.229,0.587,1
04 11 2019,"Fazl says opposition is united, close to achieving our objectives - Leaders of PML-N, PPP, ANP, JUI-F and other political parties participated in the APC. 
 Fazl told opposition l",1,1,0.0,0.82,0.18,0.6705,1
04 11 2019,"LHC grants bail to Maryam Nawaz in Chaudhry Sugar Mills case - Court has ordered her to submit two surety bonds worth Rs10 million. 
Maryam sought immediate bail in Chaudhry",1,1,0.0,0.818,0.182,0.5859,1
04 11 2019,"Pakistan’s latest ship ‘Behr Masah’ to help find natural reserves in deep sea - Pak Navy's latest survey ship was built by China’s Dajin Shipyard. 
‘Behr Masah’ is equipped with modern survey",1,1,0.0,0.848,0.152,0.6369,1
04 11 2019,"PML-N will continue political support to JUI-F’s “Azadi March”, says Ahsan Iqbal - The PML-N wants to get rid of this government after holding free and fair elections: Iqbal. 
Ahsan says the pre",1,1,0.0,0.777,0.223,0.8074,1
04 11 2019,"APTMA demands textile policy, says capable of doubling exports in five years - All Pakistan Textile Mills Association chairman says Pakistani exporters are facing stiff competition from Banglade",1,1,0.0,0.909,0.091,0.3818,1
04 11 2019,PM praises govt over completion of Kartarpur Corridor in record time - Prime Minister Imran Khan Sunday congratulated his government over the construction of the Kartarpur Corridor in record time ahead of the 550th birthday celebrations of founder of Sikh religion Baba Guru Nanak.,1,1,0.0,0.925,0.075,0.5267,1
04 11 2019,"Fiat Chrysler and Peugeot plan world's No 4 carmaker - Fiat Chrysler and Peugeot owner PSA plan to join forces in a 50-50 share merger to create the world's fourth-largest automaker, seeking scale to cope with costly new technologies and slowing global demand.",1,1,0.112,0.746,0.143,0.34,1
04 11 2019,"Trade bodies express reservations over process of SMEDA CEO hiring - Business community has expressed strong reservations over the selection process for the post of Chief Executive Officer (CEO), Small and Medium Enterprises Development Authority (SMEDA) sans private sector representation on the Board of Directors (BoD) of",1,1,0.0,0.905,0.095,0.5574,1
04 11 2019,"Plantation on Hyderabad-Karachi Motorway: Shehzad Trade Links donates 40,000 saplings - M/s Shehzad Trade Links, Karachi has donated 40,000 plants for clean and green drive ""Sarsabz-o-Shadab"" Pakistan to Frontier Works Organization (FWO) for plantation on Hyderabad-Karachi Motorway.",1,1,0.0,0.928,0.072,0.4019,1
04 11 2019,Nation won't allow JUI-F chief to use religious card: Firdous - Special Assistant to Prime Minister on Information and Broadcasting Dr Firdous Ashiq Awan on Sunday has said that the nation is well aware of Jamiat Ulema-e-Islam-Fazl (JUI-F) Chief Maulana Fazlur Rehman's tactics.,1,1,0.037,0.858,0.106,0.4826,1
04 11 2019,Over 500 Sikh yatrees from UK to reach Lahore via PIA - PIA welcomes Sikh yatris at Lahore Airport. The first batch of more than 170 Sikh yatrees reached Allama Iqbal International Airport by PIA flight PK758 from London on Sunday.,1,1,0.0,0.877,0.123,0.4939,1
04 11 2019,"China to promote globalisation of Shanghai's financial markets - China's President Xi Jinping said on Sunday that the country will promote the globalisation of Shanghai's financial markets through the Belt and Road Initiative, and the city should strive to master the core links of the industry chains.",1,1,0.0,0.894,0.106,0.6369,1
04 11 2019,"EFU General bags 14th Consumers Choice Award 2019 - EFU General has been conferred with the 14th Consumers Choice Award 2019 in the category of Best General Insurance Company of Pakistan. Altaf Qamruddin Gokal, Chief Financial Officer received this award. The Consumers Association of Pakistan (CAP) organiz",1,1,0.0,0.733,0.267,0.9462,1
04 11 2019,"In China, Macron wants to take Beijing 'at its word' on free trade - French President Emmanuel Macron will seek to make China deliver on promises to grant more access to foreign companies, eyeing agribusiness and finance, advisers said ahead of his arrival in Shanghai for a giant import fair.",1,1,0.0,0.804,0.196,0.8658,1
04 11 2019,Pakistan summons Afghan diplomat - Pakistan summoned top Afghan diplomat on Sunday and conveyed to him serious concerns over the safety and security of Pakistani diplomatic personnel of the country's embassy in Kabul and its sub-missions.,1,1,0.033,0.789,0.178,0.6908,1
04 11 2019,"Airbnb bans 'party houses' after deadly US shooting - Airbnb's boss announced Saturday that the online platform, which offers private homes for rent for short periods, is banning ""party houses"" after a deadly shooting at a Halloween event in California.",1,1,0.0,0.866,0.134,0.6597,1
04 11 2019,"Punjab government changes name of 'patwari' post to 'village officer' - Punjab Chief Minister Usman Buzdar has approved to give the designation of Village Officers to ""Patwaris"" by promoting them to grade-14.",1,1,0.0,0.845,0.155,0.6486,1
06 11 2019,"Talks with JUI-F chief moving in right direction: Pervaiz Elahi - Efforts were underway to amicably resolve the issues between government and opposition. 
Pervaiz Elahi said he",1,1,0.0,0.906,0.094,0.3818,1
06 11 2019,"Youm-e-Shuhada-e-Jammu observed across J&K State with renewed pledge - The day dawned with special prayers in mosques for integrity and prosperity of Pakistan, AJK and early liberation o",1,1,0.0,0.819,0.181,0.6486,1
06 11 2019,"Pakistan not oblivious to safeguarding its national interest, sovereignty: President - He said the entire nation takes pride in Pakistan Air Force and reposes trust in its potential for national defence",1,1,0.049,0.677,0.274,0.8067,1
06 11 2019,Bhai Mohinder Singh Ahluwalia calls on PM - He also assured to facilitate and help start the first phase of the 500 million pounds fund the Sikh community anno,1,1,0.0,0.833,0.167,0.6369,1
06 11 2019,Minorities enjoying complete freedom in Pakistan: Imran Ismail - Imran Ismail says minority communities in the country has complete freedom to perform their religious rituals.,1,1,0.0,0.64,0.36,0.9153,1
06 11 2019,Govt to only accept 'legitimate demands' of JUI-F chief: Usman Dar - Usman Dar made it clear that government would not accept any unconstitutional and undemocratic demands of oppositio,1,1,0.0,0.762,0.238,0.7783,1
06 11 2019,Government wants peaceful resolution of protests: Fawad - Fawad Chaudhry says government has initiated peaceful dialogue with protesters to return them back peacefully and t,1,1,0.12,0.57,0.31,0.7906,1
06 11 2019,"Green Pakistan, wildlife preservation main target in ecological conservation: PM - Imran Khan says government is carrying out a massive programme to protect the country having diversity of 12 natura",1,1,0.0,0.912,0.088,0.3818,1
06 11 2019,"PSX close of day 06-Nov-2019 - KARACHI:  BRINDEX-30 closed on the upper side on Wednesday at 19,661.42 points with a positive change of 146.70 and volu",1,1,0.0,0.865,0.135,0.5574,1
06 11 2019,"Finance Committee urges IMF to soften economic targets - Finance Committee Member says that there should be a phase wise implementation of reforms. 
Asad Umar informed",1,1,0.0,0.881,0.119,0.4767,1
06 11 2019,"PM says government committed to protect environment, wildlife - Imran says rapid increase in population and lack of interest for protection of environment in the past destroyed ou",1,1,0.151,0.575,0.274,0.5423,1
06 11 2019,"ICU set up at Jati Umra as Nawaz Sharif gets discharged from services hospital - The Intensive Care Unit has been set up at Nawaz's residence under supervision of his personal physician. 
Doct",1,1,0.0,0.906,0.094,0.4939,1
06 11 2019,"Pakistan’s exports witnessed ‘strong growth’ this year, says Economic Affairs minister - Hammad Azhar has said that better economic policies of Pakistan Tehreek-e-Insaf (PTI) government have started beari",1,1,0.0,0.9,0.1,0.4404,1
06 11 2019,"Accountability court issues release orders for Maryam Nawaz - Maryam was granted bail by the Lahore High Court on November 4. 
The court had ordered her to submit two surety",1,1,0.0,0.871,0.129,0.4588,1
06 11 2019,"CM approves appointment secy PPS & PCC - Sindh Chief Minister Syed Murad Ali Shah while presiding over the first meeting of Provincial Public Safety & Police Complaints Commission (PPS&PCC), established under Police Order 220, has approved appointment of Secretary Commission and also issued dire",1,1,0.112,0.725,0.163,0.3818,1
06 11 2019,"Siraj slams government for relying on presidential ordinances - Lambasting the Pakistan Tehreek-e-Insaf (PTI) government for bypassing the Parliament and relying on presidential ordinances for legislation, Emir Jamaat-e-Islami (JI) Sirajul Haq on Tuesday said that Prime Minister Imran Khan is behaving like a civilian",1,1,0.0,0.943,0.057,0.3612,1
06 11 2019,"'Weaving City' planned for Faisalabad - The public-private partnership (PPP) policy and monitoring board in its maiden meeting held here on Tuesday with Punjab chief minister Sardar Usman Buzdar in the chair, accorded approval for the implementation on mega projects and appointment of Dr Muhamm",1,1,0.0,0.933,0.067,0.4767,1
06 11 2019,"Visa introduces suite to help prevent payment fraud - Visa launched a suite of innovative security capabilities to help prevent and disrupt payment fraud, breaking new ground in cyber security and fraud prevention across Central & Eastern Europe, Middle East and Africa (CEMEA) at the Visa CEMEA Security Summ",1,1,0.176,0.526,0.297,0.4215,1
06 11 2019,Governor slams opposition's attempt to malign army - Governor Punjab Chaudhry Mohammad Sarwar on Tuesday said that opposition's attempt to make Pak Army controversial for achieving political interests was against the national security and solidarity.,1,1,0.047,0.781,0.172,0.5859,1
06 11 2019,"JUI's sit-in about to reach its logical end, says Ismail - Sindh Governor Imran Ismail Tuesday said that the sit-in at the Capital was about to reach its logical end and the federal government is to be credited for ensuring peace.",1,1,0.0,0.773,0.227,0.8074,1
06 11 2019,SW's entry & exit points: SC questions registration of individuals - The Supreme Court on Tuesday questioned the registration of individuals at entry and exit points of South Waziristan.,1,1,0.047,0.833,0.12,0.4939,1
06 11 2019,"Punjab cabinet okays amendments to LG Act 2019 - The Punjab Cabinet on Tuesday approved amendments in Punjab Local Government Act 2019, under which taking part in local bodies' elections will only be permitted through political party or electoral panel.",1,1,0.0,0.807,0.193,0.8225,1
06 11 2019,"Guru Nanak paid rich tributes - Speakers at a seminar held at the Lahore Arts Council on Tuesday paid rich tributes to late Sufi saint Baba Guru Nanak and highlighted his thoughts, wisdom and history.",1,1,0.0,0.739,0.261,0.891,1
06 11 2019,"Significant progress made on ML-1 project: minister - Federal Minister for Planning, Development and Reform Khusro Bakhtyar has said that significant progress has been made on ML-1 project of Pakistan Railways of $ 9 billion and it has been decided to speed up work on it to launch groundbreaking in the next",1,1,0.0,0.83,0.17,0.802,1
06 11 2019,"Diamer Bhasha, Mohmand dams' construction to start soon: Wapda chief - The Pakistan Water and Power Development Authority (Wapda) Chairman Lt-Gen Muzammil Hussain (retd) said that Wapda is committed to constructing Mohmand and Diamer Basha dams as early as possible. Expressing satisfaction over the pace of development on Moh",1,1,0.0,0.877,0.123,0.6486,1
06 11 2019,"NDU war course team calls on Sindh CM - A delegation comprising 230 participants of National Security and War(NDU) Course 2020, led by the Chief Instructor NDU, Major General Inayat Hussain was welcomed at CM's House. The Chief Minister, Sindh welcomed the participants, sharing the unique herit",1,1,0.072,0.742,0.186,0.6249,1
06 11 2019,"Rear Admiral Faisal Rasul takes over PN's Coastal Command - In an impressive Change of Command Ceremony held here at PNS Qasim , Rear Admiral Faisal Rasul Lodhi took over the command as Commander Coast.",1,1,0.0,0.792,0.208,0.7845,1
11 11 2019,Khatam-e-Nabuwat integral part of faith: NA Speaker - Chairman Pakistan Ulema Council Moulana Tahir Ashrafi held a meeting with Speaker National Assembly Asad Qaiser.,1,1,0.0,0.882,0.118,0.4215,1
11 11 2019,SC adjourns Justice Qazi Faez Isa's petition till Tuesday - The Supreme Court on Monday adjourned hearing of Justice Qazi Faez Isa's petition challenging the presidential refe,1,1,0.0,0.647,0.353,0.9001,1
11 11 2019,Zardari's health deteriorating: Kaira - Pakistan Peoples Party (PPP) leader Qamar Zaman Kaira Monday claimed that the health of former president Asif Ali Z,1,1,0.0,0.886,0.114,0.4019,1
11 11 2019,Nawaz was looked after fully in hospital: Yasmin - Yasmin Rashid says Nawaz Sharif was discharged from hospital on Nov 6 and all his medical reports were shared with,1,1,0.0,0.915,0.085,0.34,1
11 11 2019,"Common man’s relief, investors’ facilitation among govt priorities: PM - Imran Khan says in order to bridge demand and supply gap and make future estimates, a special cell is being set up.",1,1,0.044,0.787,0.169,0.6486,1
11 11 2019,"Govt announces Rs 200bn package for exports' promotion: Hafeez Shaikh - Hafeez Shaikh says the SBP has decided to increase loans for the exporters by Rs 100 billion. 
The advisor says",1,1,0.0,0.927,0.073,0.3182,1
11 11 2019,"Promotion of construction sector government's foremost priority: PM - Imran Khan says government has given a lot of importance to construction sector, which will help realize the projec",1,1,0.0,0.822,0.178,0.6369,1
11 11 2019,"PSX close of day 11-Nov-2019 - KARACHI:  BRINDEX-30 closed on the upper side on Monday at 20,296.51 points with a positive change of 592.99 and volume",1,1,0.0,0.865,0.135,0.5574,1
11 11 2019,Construction of 900MW RLNG based power project to start next month - The project was conceived in 2016 and after the completion of feasibility studies it was approved and publicly anno,1,1,0.0,0.912,0.088,0.4215,1
11 11 2019,Experts call for govt support in technological platforms in health sector - Mohabat Ali says introduction of new technological solutions can benefit both patients and doctors in the country.,1,1,0.0,0.772,0.228,0.7506,1
11 11 2019,"Japan-Pak have huge potential for expanding trade, economic ties: Envoy - The ambassador says both the countries have more potential to increase bilateral trade from current volume and doub",1,1,0.0,0.842,0.158,0.5945,1
11 11 2019,Indian cotton exporters’ eager to trade with Pakistan - Indian exporters and traders feel that they could export 1.5-2 million bales of cotton to Pakistan this year.,1,1,0.0,0.909,0.091,0.3612,1
12 11 2019,"Kartarpur corridor to prove milestone in promoting brotherhood: Minister - Provincial Minister for Human Rights and Minority Affairs (HR&MA) Ijaz Alam Augustine on Tuesday. 
He said",1,1,0.0,0.906,0.094,0.3612,1
12 11 2019,"Govt conditionally allows Nawaz to go abroad for treatment - Special Assistant to the Prime Minister on Information and Broadcasting Dr Firdous Ashiq Awan Tuesday said. 
It",1,1,0.0,0.903,0.097,0.4019,1
12 11 2019,Opposition cries over non-issues: Fawad - Fawad Chaudhry says government is gaining fame as an elected public party so its not afraid of opposition's tactics,1,1,0.087,0.643,0.27,0.6908,1
12 11 2019,"Will review interest rates after inflation rate plummets: Governor SBP, Reza Baqir - Pakistan economy undergoing slowdown, Governor SBP admits 
Baqir informed that he has resigned from the Interna",1,1,0.062,0.776,0.161,0.4939,1
12 11 2019,"Govt determines to introduce reforms in energy sector: Omar Ayub - Omar Ayub says government is determined to introduce reforms in energy sector. 
Royal Dutch Shell James Hall an",1,1,0.0,0.791,0.209,0.6808,1
12 11 2019,"What’s the reason behind exponential increase in tomato rates? - Tomato crop arrival has been delayed in Sindh and Balochistan owing to cold weather. 
Increase in tomato consum",1,1,0.062,0.787,0.151,0.4019,1
12 11 2019,"Pakistan’s exports to China will grow rapidly after FTA execution: PM’s advisor on commerce - Free Trade Agreement signed between Pakistan and China will become operational from December. 
Advisor to PM on",1,1,0.0,0.817,0.183,0.7579,1
12 11 2019,"'Corruption cases have nothing to do with PTI government' - The treasury benches in the Senate on Monday denied that the government is on the mission of witch-hunting the opposition members, saying the corruption cases against the top leaders of Pakistan Muslim League-Nawaz (PML-N) and Pakistan Peoples Party (PPP)",1,1,0.055,0.827,0.118,0.34,1
12 11 2019,Murad approves construction of 200-bed children hospital in Sukkur - Sindh Chief Minister Syed Murad Ali Shah with the assistance of Korean government has approved establishment of a 200-bed children hospital in Sukkur at a cost of $57.274 million.,1,1,0.0,0.861,0.139,0.6705,1
12 11 2019,"Eid Miladun Nabi (PBUH) celebrated with religious fervour in KP - Amid tight security arrangements, Eid Miladun Nabi (Peace Be Upon Him), the 12th Rabi-ul-Awwal was celebrated with religious zeal and fervour across Khyber Pakhtunkhwa.",1,1,0.0,0.76,0.24,0.8689,1
12 11 2019,Builders meet PM's aide - Builders operating in different housing societies of the federal capital called on Special Assistant to Prime Minister on CDA Affairs Ali Nawaz Awan here at CDA headquarters on Monday and apprised him of the issues being faced by them pertaining to layout,1,1,0.0,0.943,0.057,0.4019,1
12 11 2019,Pakistan advocating love and peace: Alvi - President Dr Arif Alvi said on Monday that Pakistan was advocating love and peace as wars were not the solution of issues which should be resolved through dialogues.,1,1,0.112,0.544,0.344,0.9107,1
12 11 2019,Chinese army's Deputy Commander meets COAS - Deputy Commander of Chinese Army Lieutenant General You Haitao called on Army Chief General Qamar Javed Bajwa at General Headquarters on Monday. During the meeting matters of mutual interest and army-to-army staff talks were discussed.,1,1,0.0,0.905,0.095,0.4767,1
12 11 2019,"Greece 'natural ally' in boosting trade: Xi - Greece is a ""natural ally"" in China's global trade expansion plans, Chinese President Xi Jinping said Monday during a three-day state visit.",1,1,0.0,0.764,0.236,0.7506,1
12 11 2019,"CPEC projects: Pakistan, China agree to enhance security system - Pakistan and China have agreed to enhance cooperation to put in place a more effective security system for China-Pakistan Economic Corridor (CPEC) projects with Gwadar Port as pilot project in this regard.",1,1,0.0,0.732,0.268,0.8955,1
12 11 2019,Fazl asks followers to be prepared for 'plan-B' - Jamiat Ulema-e-Islam-Fazl (JUI-F) Emir Maulana Fazlur Rehman on Monday indicated to continue the 'struggle' till ouster of the Pakistan Tehreek-e-Insaf (PTI) government and asked his followers to be prepared for the 'plan-B' to be announced after consulta,1,1,0.0,0.919,0.081,0.4215,1
12 11 2019,Bilawal to launch mass contact campaign in Punjab - Chairman Pakistan Peoples Party (PPP) Bilawal Bhutto said on Monday that he would soon launch mass contact campaign in Punjab and the provincial leadership of the party should make necessary arrangements in this respect.,1,1,0.0,0.812,0.188,0.8412,1
12 11 2019,"RRehmatullil Alameen conferenc: PM vows to make educational, social reforms - Prime Minister Imran Khan Sunday while reiterating his mission to develop Pakistan as a welfare state on the pattern of the State of Madina, resolved to make educational and social reforms to revive the lost glory of Islam.",1,1,0.043,0.813,0.144,0.6486,1
12 11 2019,"FOAP resolves to abide by NHSO 2000 - The meeting of the representatives of the Fleet Operators Association of Pakistan (FOAP), United Goods Transport Alliance Pakistan, Karachi Goods Carrier Association and All Pakistan Goods Transport Owners Association on November 6, 2019 have jointly reso",1,1,0.0,0.901,0.099,0.5423,1
12 11 2019,"Adidas shifts German, US smart factories to Asia - Sportswear maker Adidas announced Monday it was closing two niche but flagship factories in Germany and the United States that use robots and 4D printing to make sneakers, shifting the manufacturing to cheaper Asian factories instead.",1,1,0.0,0.852,0.148,0.7311,1
13 11 2019,"SC rejects AGP’s objection on including Justice Isa in internment centres case - The chief justice, however, set aside the objection and asked the AGP to present his arguments. 
The Supreme Co",1,1,0.139,0.615,0.246,0.6705,1
13 11 2019,"PM links increased tax collection crucial for economic stability - Imran Khan says countrymen are generous in charity giving, but shirk of paying taxes. 
The prime minister urges",1,1,0.0,0.759,0.241,0.6486,1
13 11 2019,US consumer prices increase more than expected in October - The Labor Department said on Wednesday its consumer price index increased 0.4% last month as households paid more f,1,1,0.0,0.85,0.15,0.5267,1
13 11 2019,"ECC enhances minimum support price of wheat from Rs1,300 to Rs1,350 per 40kg - The ECC was told that the minimum support price of Rs1,300 per 40 kg for wheat had not been enhanced for the last f",1,1,0.0,0.863,0.137,0.6597,1
13 11 2019,"PSX close of day 13-Nov-2019 - KARACHI:  BRINDEX-30 closed on the upper side on Wednesday at 20,435.76 points with a positive change of 211.61 and volu",1,1,0.0,0.865,0.135,0.5574,1
13 11 2019,"Easy process of companies incorporation led to 19pc surge in Oct: SECP - The SECP has registered 1,659 new companies, raising the number of total registered companies to 107,062. 
Duri",1,1,0.0,0.865,0.135,0.4939,1
13 11 2019,"Govt extends full cooperation to strengthen Pak-Hungary economic ties - Abdul Razak Dawood says government will extend full cooperation and support to strengthen trade, economic ties betw",1,1,0.0,0.667,0.333,0.8176,1
13 11 2019,Nawaz Sharif gets 'conditional' approval from cabinet to travel abroad for medical treatment - Farogh Naseem says the permission will be for one-time only and the decision was taken keeping in view the PML-N le,1,1,0.0,0.914,0.086,0.4767,1
13 11 2019,"Rupee gains 04 Paisa against dollar - The exchange rate of rupee against US dollar gained Rs0.04. 
Price of Euro appreciated by Rs 0.40 and was trade",1,1,0.0,0.735,0.265,0.8074,1
13 11 2019,"PM says country’s economy is stable, next target is to create job opportunities for youth - Prime minister says Pakistan will continue to support Chinese investment by providing foreign investors an enabling",1,1,0.0,0.738,0.262,0.8225,1
13 11 2019,"Pakistan sets ambitious target to achieve 75pc of green energy by 2030 - Pakistan's target of achieving green energy of 64pc by 2025 are very 'real', said special assistant to PM on Petrol",1,1,0.0,0.732,0.268,0.8505,1
13 11 2019,"Afghanistan's national development: China's positive contributions praised - China's Special Envoy on Afghan Affairs, Ambassador Deng Xijun, called on Foreign Secretary Sohail Mahmood on Tuesday. Senior officials from both sides were present on the occasion.",1,1,0.0,0.765,0.235,0.8591,1
13 11 2019,"Second phase of FTA with China to be operational from December 1: Razak - Advisor to Prime Minister on Commerce, Investment, Industries and Textile, Abdul Razak Dawood on Tuesday said that the second phase of Free Trade Agreement (FTA) with China is going to be operational from Dec 01, 2019 helping Pakistan come at par with the",1,1,0.0,0.859,0.141,0.8271,1
13 11 2019,"PCDMA chief lauds PM for opening Kartarpur corridor - Chairman of Pakistan Chemicals and Dyes Merchant Association (PCDMA) and Ex-Director Karachi Stock Exchange, Amin Yousuf Balgamwala has said Prime Minister Imran Khan has made example of mutual understanding and religious freedom with neighbouring country",1,1,0.0,0.909,0.091,0.6369,1
13 11 2019,"CRVS termed comprehensive mechanism for collecting information - Deputy Chairman Planning Commission, Mohammad Jehanzeb Khan, has said the government recognises that Civil Registration and Vital Statistics (CRVS) is a comprehensive mechanism for collecting information on the frequency of occurrence of specified and def",1,1,0.0,0.86,0.14,0.6369,1
13 11 2019,"Pakistan to export pine nut to China - Chinese snack company, Bestore, signed a deal with Pakistan pine nut provider worth 300 million yuan ($42 million) as the company furthers overseas efforts with opportunities brought by the Belt and Road Initiative.",1,1,0.0,0.892,0.108,0.5423,1
13 11 2019,PCJCCI urges govt to boost meat export to China - Pakistan China Joint Chamber of Commerce and Industry (PCJCCI) urged the government to boost export of meat from Pakistan to China. PCJCCI President Zarak Khan while addressing the export promotion committee of his chamber on Tuesday said that there was a,1,1,0.0,0.897,0.103,0.6597,1
13 11 2019,"Atrocities in IoK: Senators urge international community to play its role - The senators, mostly from opposition, on Tuesday stressed upon the international community to play its role in bringing an end to the ongoing atrocities on the people of Indian-occupied Kashmir (IoK) by the Indian military, which have been continued for a",1,1,0.043,0.87,0.087,0.34,1
13 11 2019,Nawaz refuses to go abroad? - Former prime minister Nawaz Sharif has refused to go abroad after a 'conditional' approval was granted by the government to remove his name from the Exit Control List (ECL) on Tuesday.,1,1,0.056,0.814,0.13,0.4404,1
