Date,News,Polarity,Sentiment,neg,neu,pos,compound,Cum
28 08 2020,"OGDCL makes another oil & gas discovery in Kohat - It is the third remarkable discovery of the OGDCL in district Kohat, where as per the initial results 1.6 Million Cubic Feet per Day (MMCFD) gas and 12 Barrel per Day (BPD) condensate could be produced.",1,1,0.0,0.923,0.077,0.5574,1
28 08 2020,"CM announces development, upgradation projects for Sahiwal - The CM assured them of an early solution and said that he was monitoring progress on development projects by visiting different cities, said a handout issued here.",1,1,0.0,0.798,0.202,0.765,1
28 08 2020,"Govt to announce special incentive to Balochistan for RE projects: Sanjrani - The Chairman also directed bringing improvement in power distribution system and energy projects in Balochistan, said a news release issued here.",1,1,0.0,0.724,0.276,0.8519,1
28 08 2020,"Chohan hails Pak Army's rescue operation in Karachi - He said whenever nation face any calamity, Pakistan Army has always rendered its services, said a statement.",1,1,0.0,0.875,0.125,0.5106,1
28 08 2020,"All out efforts to be made to call Nawaz back to Pakistan: Gill - Nawaz Sharif had been giving false statement and hoodwinking the nation on many occasions, he said while talking in a private television channel program.",1,1,0.0,0.936,0.064,0.34,1
28 08 2020,"NDMA establishes 56 relief camps, provides 3,000 tents to Sindh government - While food, drinking water and other essential items were being provided to flashflood hit area people.",1,1,0.0,0.893,0.107,0.4767,1
28 08 2020,PM conveys best wishes for ailing Shinzo Abe; praises his leadership - He said that both the countries were leading to enhance cooperation in all areas with relations being further strengthened under premier Abe’s leadership.,1,1,0.0,0.714,0.286,0.9001,1
28 08 2020,"IPU holds immense potential to bring, peace, harmony in world: Sanjrani - He assured that Pakistan will continue to play an active role to achieve the commonly cherished goals with IPU.",1,1,0.0,0.584,0.416,0.9442,1
28 08 2020,"Murad terms heavy rainfall a ‘disaster’, vows to help people - KARACHI: Sindh Chief Minister Syed Murad Ali Shah has directed the commissioner of Karachi to coordinate with the...",1,1,0.0,0.906,0.094,0.4019,1
28 08 2020,"Rain-hit areas of Sindh: Bilawal invites all leaders to join relief, rescue operation - ISLAMABAD: Pakistan Peoples Party (PPP) Chairman Bilawal Bhutto Zardari Thursday urged all the political leaders to...",1,1,0.0,0.689,0.311,0.8834,1
28 08 2020,11 Pakistanis in India: New Delhi must share findings of deaths: FO - ISLAMABAD: Islamabad on Thursday demanded that New Delhi shares the initial findings of the deaths of 11 Pakistani...,1,1,0.057,0.811,0.132,0.3612,1
28 08 2020,Sindh CM declares public holiday today - KARACHI: Sindh Chief Minister Syed Murad Ali Shah has declared August 28 (Friday) a public holiday due to heavy ...,1,1,0.0,0.81,0.19,0.6597,1
28 08 2020,‘Political solution’ only way to establish peace in Afghanistan: Qureshi - ISLAMABAD: Foreign Minister Shah Mahmood Qureshi said on Thursday that all parties agreed that a “political...,1,1,0.0,0.726,0.274,0.8074,1
29 08 2020,"The Afghan government is building a militia force with Indian help: Hekmatyar - Hezb-e-Islami leader Gulbuddin Hekmatyar said, the Afghan government is building a militia force with Indian help....",1,1,0.0,0.903,0.097,0.4019,1
29 08 2020,PTI shares its wealth details with ECP - ISLAMABAD: The ruling party Pakistan Tehreek-e-Insaf (PTI) on Friday submitted its wealth statement for last...,1,1,0.0,0.614,0.386,0.8834,1
29 08 2020,NCC praises KP government's handling of Covid-19 - PESHAWAR: A meeting of the National Coordination Committee (NCC) held in Islamabad with Prime Minister Imran Khan in...,1,1,0.0,0.871,0.129,0.5267,1
29 08 2020,'Gender-change' surgery: Punjab government directed to constitute special medical board - LAHORE: The Lahore High Court on Friday directed the Punjab government to constitute a special medical board to...,1,1,0.0,0.822,0.178,0.6597,1
29 08 2020,Tharparkar DC requests NGOs to help rain-hit people - HYDERABAD: The Deputy Commissioner Tharparkar Muhammad Nawaz Sohoo has said that Non-Government Organisations (NGO)...,1,1,0.0,0.886,0.114,0.4019,1
29 08 2020,"LEAs chalk out Ashura security plan - ISLAMABAD: The law enforcement agencies have further strengthened security and deployed over 15,000 personnel in the...",1,1,0.0,0.714,0.286,0.765,1
29 08 2020,"UNFPA, PSCA ink MoU to empower women - LAHORE: The United Nations Fund for Population Activities (UNFPA) has entered into a Memorandum of Understanding...",1,1,0.0,0.882,0.118,0.4215,1
30 08 2020,Strict security arrangements in Capital - ISLAMABAD: Strict security arrangements were made on Saturday in twin cities of Rawalpindi and Islamabad as cellular...,1,1,0.0,0.806,0.194,0.5859,1
30 08 2020,"KP CM visits control room, reviews security for processions - PESHAWAR: KP Chief Minister Mahmood Khan, on Saturday visited Control Room set up at Home Department to review...",1,1,0.0,0.915,0.085,0.34,1
30 08 2020,PM’s aide urges UN to fulfil its promise on Kashmir issue - ISLAMABAD: Special Assistant to the Prime Minister on National Security and Strategic Policy Planning Dr Moeed Yusuf...,1,1,0.0,0.772,0.228,0.7506,1
30 08 2020,"Arms, ammunition recovered in Kohlu - QUETTA: Kohlu levies force seized huge cache of arms and ammunition in an operation conducted at the hideout of...",1,1,0.0,0.909,0.091,0.3182,1
30 08 2020,"Buzdar says 13 special economic zones being set up in Punjab - LAHORE: Punjab Chief Minister Sardar Usman Buzdar said that for the first time in history of Pakistan, thirteen...",1,1,0.0,0.912,0.088,0.4019,1
30 08 2020,Super flood likely to pass through Trimmu Headworks - LAHORE: Super flood is expected to pass through Trimmu Headworks as flood flows of River Chenab and Jhelum will pass...,1,1,0.0,0.769,0.231,0.8316,1
30 08 2020,"Bilawal lauds Sindh CM, ministers - KARACHI: Pakistan People’s Party (PPP) chairman Bilawal Bhutto-Zardari on Saturday telephoned Sindh Chief Minister...",1,1,0.0,0.87,0.13,0.4019,1
30 08 2020,Good progress being made in fight against locust: MET - KARACHI: The Met Office has said that a good progress is underway against the first generation of hopper groups and...,1,1,0.07,0.622,0.308,0.8316,1
30 08 2020,"‘Yaum-e-Ashur imparts lesson of adherence to truth, firmness of belief’ - ISLAMABAD: Speaker National Assembly Asad Qaiser and Deputy Speaker Qasim Khan suri in their separate messages to ...",1,1,0.0,0.922,0.078,0.3182,1
31 08 2020,"CM Sindh urges civic agencies to clear city irrespective of jurisdiction issue - Syed Murad Ali Shah issued directives for opening all the inundated, or closed areas to traffic by removing water or garbage and in the second phase wash them.",1,1,0.0,0.938,0.062,0.3818,1
31 08 2020,"Pakistan, Saudi Arabia enjoy strong, historic bilateral relations: FM - Qureshi further said that a large number of Pakistani expatriates had been staying in Saudi Arabia for years and playing role in the progress and development of the kingdom.",1,1,0.0,0.721,0.279,0.886,1
31 08 2020,"Opposition wants NRO in exchange for its support of FATF legislation: Shibli Faraz - Addressing a press conference here, he said while opposing FATF legislation, the opposition did everything to push Pakistan into the black list of FATF.",1,1,0.0,0.928,0.072,0.4019,1
31 08 2020,"PTI govt. fully committed to remove sense of deprivation among South Punjab people: Qureshi - The PTI’s government had proved with the concrete steps that it was committed to fulfill its promises made with the people of the area, he added.",1,1,0.058,0.728,0.214,0.7569,1
31 08 2020,Govt trying to ensure provision of quality healthcare services to patients - She said this during a meeting a delegation of the Pakistan Medical Association (PMA) at the Specialized Healthcare and Medical Education department here on Monday.,1,1,0.0,0.927,0.073,0.3818,1
31 08 2020,"Local LPG price increases by Rs18.83 per 11.8-kg cylinder - According to the notification, the authority has increased the locally produced LPG price by Rs. 18.83 per cylinder of 11.8 kilogram.",1,1,0.0,0.892,0.108,0.34,1
31 08 2020,"American Business Council presents Rs17mn cheque to PM for Corona Relief Fund - The government on priority basis had announced incentives for the construction sector so that not only this sector could thrive, but also its allied industries could also progress, he added.",1,1,0.0,0.841,0.159,0.7506,1
31 08 2020,"PM will announce financial package to resolve Karachi issues: Ismail - Talking to a private television channel program, he said that the package for Karachi could be made from 100 to 150 billion rupees.",1,1,0.0,0.923,0.077,0.3818,1
31 08 2020,"10 new COVID-19 positive cases reported in Balochistan - As many as 11,794 affected patients have been recovered from the coronavirus so far, while 141 deaths were recorded due to the deadly virus in Balochistan.",1,1,0.043,0.86,0.097,0.4588,1
31 08 2020,Rupee makes strong recovery against dollar - The buying and selling rates of dollar were recorded at Rs166.5 and Rs168 respectively.,1,1,0.0,0.759,0.241,0.6908,1
31 08 2020,"Gold price increase Rs700, sold at Rs117,400 per tola - The price of per tola silver increased by Rs20.",1,1,0.0,0.784,0.216,0.5267,1
31 08 2020,"Brighto Paints opens second showroom in Qatar,  another win for the global Pakistani community - Brighto Paints has made continuous efforts to solidify relations with the State of Qatar as shown by the fact that H.E Syed Ahsan Raza Shah the ambassador to Qatar was present at the opening of this second Brighto Paints showroom.",1,1,0.0,0.933,0.067,0.5859,1
01 09 2020,"PM to visit Karachi on Friday to announce projects: Shibli Faraz - He said people of Karachi were passing through a difficult time and all our sympathies were with them, adding Karachi was a unique city and an economic hub of the country.",-1,-1,0.06,0.94,0.0,-0.3612,-1
01 09 2020,Govt to launch mega projects in Karachi soon: Vawda - He said the Pakistan Peoples’ Party had been ruling in Sindh since 12 years but it was totally exposed and failed in delivering for the welfare of people of the province.,-1,-1,0.148,0.812,0.041,-0.7082,-1
01 09 2020,"SNGPL disconnects gas supply of various areas to prevent gas loss due to rain - According to SNGPL press release issued here, gas supply to Talagang city and villages including Naka Kahoot, Dharabi, Bekhari, Balkasar, Mureed village, Chakora village has been cut off.",-1,-1,0.099,0.876,0.025,-0.5106,-1
01 09 2020,"PTA blocks Tinder, four other online dating and streaming apps in Pakistan - The blocking comes in the wake of the telecom authority's recent actions on complaints of ""immoral, obscene and vulgar content.""",-1,-1,0.282,0.718,0.0,-0.875,-1
01 09 2020,Govts have let Karachiites down: business community - KARACHI: Business community has expressed sheer disappointment over poor performance by federal and provincial...,-1,-1,0.252,0.748,0.0,-0.7506,-1
01 09 2020,"Covid-19 claims six more lives - ISLAMABAD: The countrywide tally of fatalities from coronavirus has reached 6,294, as six deaths were reported ...",-1,-1,0.154,0.791,0.055,-0.5423,-1
01 09 2020,Threats of floods: NDMA advises local admins to remain vigilant - ISLAMABAD: The National Disaster Management Authority (NDMA) has advised all local administrations to remain ...,-1,-1,0.223,0.68,0.097,-0.7096,-1
02 09 2020,"NDMA to dispatch 440 tonnes wheat to Sindh - According to NDMA, the truck left for Sindh to supply 200 tonnes of wheat with the help of World Food Programme (WFP) as early while rest of it would deliver soon.",1,1,0.0,0.934,0.066,0.4019,1
02 09 2020,"NA body briefed on FBR reforms, way forward to improve taxes - Adviser to Prime Minister on Reforms, Dr. Ishrat Hussain, apprised the Committee about the salient features of Reforms.",1,1,0.0,0.844,0.156,0.6124,1
02 09 2020,"Quality standard labs being set up to internationalize Pakistani products: PM - Chairing a meeting with prominent businessmen from various sectors, he said the government was paying special attention on introduction of technology and innovations in agriculture and other fields.",1,1,0.0,0.878,0.122,0.6124,1
02 09 2020,"President for adoption of advanced agri technologies, practices for enhanced production - He expressed these views while chairing a meeting on technology in food security and agriculture at the Aiwan-e-Sadr.",1,1,0.0,0.855,0.145,0.5267,1
02 09 2020,"PM for making subsidies' system organized, effective to achieve desired results - He was chairing a meeting here about making the government’s subsidies system organized and effective.",1,1,0.0,0.726,0.274,0.8074,1
02 09 2020,"Half of Sindh province flooded in rains, urgent relief package needed: Haleem Adil - He expressed these views during visit to different rain-hit areas of Sindh, said the statement released here on Wednesday.",1,1,0.0,0.86,0.14,0.5994,1
02 09 2020,"Diaspora’s rights protection, issues resolution govt’s priority: Qureshi - The foreign minister felicitated the designated envoys and said they were assigned the new responsibilities considering their excellent service record.",1,1,0.0,0.879,0.121,0.5719,1
02 09 2020,Sheikh advises Ex PM Nawaz Sharif to surrender - He suggested that government of Sindh and the Center should work together for resolving the genuine issues of Karachi.,1,1,0.0,0.909,0.091,0.3818,1
02 09 2020,"Govt taking solid steps to fulfill promises made with people: CM Buzdar - Taxes had been increased in every year budget but the PTI government abolished taxes in a new financial year or reduced their ratio, he added.",1,1,0.0,0.829,0.171,0.5574,1
02 09 2020,"Governor Sindh, Punjab visit rain-hit areas, distributes ration, relief goods - He said that Prime Minister Imran Khan was likely to visit Karachi in a couple of days aiming to ascertain losses and find a solution so that sufferings of rain-hit areas could be minimised.",1,1,0.057,0.828,0.115,0.4019,1
02 09 2020,"Knitwear exports increase record 20.42pc - Knitwear worth $315,700 thousand were exported as compared to the exports of $262,159 thousand of same period of last year.",1,1,0.0,0.846,0.154,0.4939,1
02 09 2020,"Pharmaceutical exports increase 20.11pc in July 2020 - Pharmaceutical exports rose by 31.24 percent, by going up from 1,181 metric tons to 1,550 metric tons during the period under review.",1,1,0.0,0.924,0.076,0.3182,1
02 09 2020,"Expected rain, flood: ICT puts hospitals on high alert - ISLAMABAD: The Islamabad Capital Territory (ICT) has put all hospitals on high alert in the federal capital, and...",1,1,0.0,0.85,0.15,0.5267,1
02 09 2020,SHC judgment on PSMA petitions: SC to take up federation's appeal today - ISLAMABAD: The Supreme Court will take up the federation's appeal against the Sindh High Court judgment on the...,1,1,0.0,0.89,0.11,0.5574,1
02 09 2020,"ICAP, IBA research unit launched - KARACHI: For promoting research in the field of Accounting and Finance, Institute of Chartered Accountants of...",1,1,0.0,0.826,0.174,0.4588,1
02 09 2020,"Punjab govt takes many initiatives to improve provincial economy: report - LAHORE: The Punjab government has taken a number of initiatives to improve the provincial economy, and drafting of...",1,1,0.0,0.772,0.228,0.7269,1
02 09 2020,"Operation against beggars, drug addicts on the cards - LAHORE: The city police with the help of the Child Protection and Welfare Bureau (CP&WB) and the Social Welfare...",1,1,0.0,0.906,0.094,0.4019,1
02 09 2020,PSP chief announces 6-point plan to resolve Karachi issues - KARACHI: Pak Sarzameen Party (PSP) chairman Syed Mustafa Kamal has put forward a 6-point plan to resolve the...,1,1,0.0,0.744,0.256,0.7845,1
02 09 2020,'Punjab govt granting Rs 6.5 billion subsidy on flour every month' - LAHORE: The Punjab government is granting subsidy of Rs 6.5 billion every month to provide flour on discounted rate...,1,1,0.0,0.823,0.177,0.5859,1
02 09 2020,"Medical, industrial use of 'Bhang': Cabinet approves first licence - ISLAMABAD: The federal cabinet on Tuesday green-lighted the issuance of a first licence for medical and industrial...",1,1,0.0,0.899,0.101,0.4019,1
02 09 2020,KE team rescues 6 workers from burning factory - KARACHI: A field-team of K-Electric recently rescued 6 laborers who were stranded inside a blazing towel-factory in...,1,1,0.0,0.788,0.212,0.6249,1
02 09 2020,Nawaz will return as soon as his health improves: Maryam - ISLAMABAD: Vice President Pakistan Muslim League Nawaz (PML-N) Maryam Nawaz said on Tuesday that her father and...,1,1,0.0,0.903,0.097,0.4215,1
03 09 2020,"Sindh govt to issue 'Benazir Mazdoor Card' for workers, laborers on Jan 1, 2021 - He said that this project was started in 2016, but in between there were some difficulties and issues that stalled the work on it.",-1,-1,0.122,0.878,0.0,-0.6124,-1
03 09 2020,"Asim Bajwa rejects allegations, says report meant to malign his reputation - He said the allegation that his declaration of assets and liabilities as an SAPM dated June 06, 2020 suffered from omission of investment of his wife abroad, was materially false.",-1,-1,0.175,0.789,0.036,-0.7579,-1
03 09 2020,IBA will not exempt students from attendance even if they contract COVID-19 - IBA said no exception on medical grounds will be given.,-1,-1,0.149,0.851,0.0,-0.3603,-1
03 09 2020,"11 more die, dozens injured as rain continues to lash parts of KP - PESHAWAR: At least 11 more people were killed and over two dozen injured in rain-related incidents, as heavy ...",-1,-1,0.347,0.653,0.0,-0.9421,-1
03 09 2020,"Covid-19: Surge in fatalities witnessed as 18 more die - ISLAMABAD: The country witnessed a surge in fatalities from coronavirus as the number has increased to 6,318, as 18...",-1,-1,0.321,0.588,0.091,-0.8908,-1
03 09 2020,"Umar Sheikh appointed CCPO in violation of Police Order 2002 - LAHORE: The Punjab government has replaced Capital City Police Officer (CCPO) Zulfiqar Hameed, the prime choice of...",-1,-1,0.11,0.89,0.0,-0.4939,-1
03 09 2020,Another petition filed on rain-related destruction - KARACHI: A petition was filed at the Sindh High Court (SHC) on Wednesday against rain-related destruction and loss ...,-1,-1,0.316,0.684,0.0,-0.8658,-1
03 09 2020,JI condemns re-publication of caricatures by French magazine - LAHROE: Terming the republishing the blasphemous caricatures by the French weekly magazine Charlie Hebdo a ...,-1,-1,0.13,0.87,0.0,-0.5106,-1
03 09 2020,Conversion of brick kilns to Zig-Zag Technology: Senate body takes notice of delay - ISLAMABAD: The Senate Standing Committee on Climate Change on Wednesday took notice of delay in conversion of brick...,-1,-1,0.137,0.863,0.0,-0.5574,-1
03 09 2020,Disbursement of fertilizer subsidy: Minister asks provinces to chalk out mechanism - ISLAMABAD: The delay in devising disbursement mechanism for Rs 32.50 billion fertilizer subsidy under the fiscal...,-1,-1,0.081,0.919,0.0,-0.3182,-1
07 09 2020,"Pakistan potential destination for foreign investment, Hafeez informs investors - He also shared that the Company has significant presence in the markets of China, Japan, South Korea, India, Ecuador, Colombia, Chile, Peru, Portugal and Kazakhstan.",1,1,0.0,0.884,0.116,0.4939,1
07 09 2020,"PM for better coordination among all federal, provincial institutions to tackle challenges of climate change - He expressed these views while presiding over the meeting of National Coordination Committee (NCC) on Floods here.",1,1,0.0,0.877,0.123,0.4939,1
07 09 2020,PTI to win next general election on its performance: State Minister - He said that people were fully aware and they had recognized true faces of so-called opposition leaders who failed to serve the masses during their terms.,1,1,0.075,0.774,0.15,0.5106,1
07 09 2020,"Serving poor with dignity key concept of Naya Pakistan: PM - The prime minister strictly directed that the staff at the shelter homes must treat the beneficiaries with respect taking their work as service, not favour to anyone.",1,1,0.115,0.648,0.236,0.6998,1
07 09 2020,"Centre's share in Karachi package Rs611bn, efforts to mislead masses not to succeed: Shibli - Shibli Faraz said though an opposition party was in power in Sindh, but the Federal Government was sincerely striving to work for the betterment of its people, particularly those of Karachi.",1,1,0.036,0.813,0.151,0.699,1
07 09 2020,Work on historic package for Karachi commenced: Fawad - He said the previous provincial governments had launched unnecessary and redundant projects in their respective provinces for kick back and corruption.,1,1,0.0,0.863,0.137,0.5106,1
07 09 2020,"Leather Manufactures exports increase record 33.81pc - Exports of Leather Garments increased by 17.44 per cent, Leather Garments valuing US $ 28,855 thousand exported.",1,1,0.0,0.736,0.264,0.7003,1
07 09 2020,Rawalpindi Ring Road project approved - LAHROE: Punjab government has approved starting Rawalpindi Ring Road Project under public-private partnership mode...,1,1,0.0,0.752,0.248,0.6808,1
07 09 2020,Covid-19 tests being conducting free of cost in LGH: PGMI head - LAHORE Principal Post Graduate Medical Institute Prof Dr Sardar Muhammad Al-freed Zafar has said that the facility ...,1,1,0.0,0.895,0.105,0.5106,1
07 09 2020,"Karachiites observe Defence Day with national zeal, fervour - KARACHI: Karachiites on Sunday celebrated the country's 55th Defence Day to pay homage to the soldiers and civilians...",1,1,0.047,0.736,0.217,0.6249,1
07 09 2020,Bilawal says won't demolish dwellings until occupants get alternatives - KARACHI: Pakistan People's Party (PPP) Chairman Bilawal Bhutto-Zardari said on Sunday that the Sindh government will...,1,1,0.0,0.899,0.101,0.4019,1
07 09 2020,CDA approves Rs96m for gas provision in Park Enclave-I - ISLAMABAD: Capital Development Authority (CDA) has approved Rs 96 million for installation and provision of gas...,1,1,0.0,0.764,0.236,0.7003,1
07 09 2020,"Nation celebrates Defence Day with great zeal - ISLAMABAD: The nation on Sunday celebrated its 55th Defence Day with great zeal, renewing the pledge to protect the...",1,1,0.0,0.475,0.525,0.9638,1
07 09 2020,PPP never try to resolve Karachi issues: Vawda - He urged all the political parties to come forward for improving the lives of the people of metropolitan.,1,1,0.071,0.75,0.179,0.5132,1
08 09 2020,Govt to set up Cyber Crime Wing to catch fake message fraudsters - The Cyber Crime Wing will be set up in BISP with the aim of using digital technology in cracking down on the corrupt elements who fool the masses with deception and forgery.,-1,-1,0.337,0.663,0.0,-0.9601,-1
08 09 2020,12 die in marble mine collapse in Mohmand Agency - PESHAWAR: At least 12 labourers were killed and six others injured in a rockslide at a marble quarry in Mohmand...,-1,-1,0.383,0.617,0.0,-0.936,-1
08 09 2020,Rising temperature contributes to energy crisis in Pakistan: experts - LAHORE: The rising temperature in Pakistan has contributed its part in energy crisis in recent years and the...,-1,-1,0.232,0.65,0.119,-0.7184,-1
08 09 2020,Rehman challenges IHC order in Ritchie's rape case - ISLAMABAD: Senator Rehman Malik has challenged the Islamabad High Court (IHC) order in Cynthia Ritchie's rape case...,-1,-1,0.326,0.634,0.039,-0.8885,-1
08 09 2020,APSCA rejects phase-wise opening of educational institutes - ISLAMABAD: All Pakistan Schools and Colleges Association (APSCA) has rejected the government's decision of ...,-1,-1,0.245,0.755,0.0,-0.7579,-1
08 09 2020,LNG scam: AC issues notices to accused named in supplementary reference - ISLAMABAD: The Accountability Court Monday issued notices to the accused named in the supplementary reference filed...,-1,-1,0.252,0.748,0.0,-0.7964,-1
08 09 2020,Five terrorists killed in North Waziristan - RAWALPINDI: Security forces have killed five wanted terrorists including Wasim Zakria in an intelligence based...,-1,-1,0.456,0.398,0.146,-0.9287,-1
08 09 2020,"LG elections: Deadlock remains between PPP, ECP over delimitation plan - ISLAMABAD: Election Commission of Pakistan (ECP) said on Monday it would take an 'appropriate decision as per...",-1,-1,0.085,0.915,0.0,-0.34,-1
11 09 2020,"PN personnel: Navy chief confers military awards - KARACHI: In an impressive Investiture Ceremony held at Bahria Auditorium, Chief of the Naval Staff Admiral Zafar...",1,1,0.0,0.709,0.291,0.8225,1
11 09 2020,Sindh government gives Rs 15 million grant to Hyderabad Press Club - HYDERABAD: The PPP central spokesperson senator Maula Bux Chandio said that Prime Minister Imran Khan instead of...,1,1,0.0,0.915,0.085,0.3612,1
11 09 2020,"Balochistan projects progress: Senate body concerned over slowdown - ISLAMABAD: Senate Standing Committee on Planning, Development and Special Initiatives has expressed serious concern...",1,1,0.05,0.736,0.213,0.6369,1
12 09 2020,Health sector needs complete transformation in Pakistan to meet needs of people: expert - 30 to 35 percent of healthcare sector is comprised of public sector while around 10-15 percent healthcare needs of the people are being met by the charity hospitals.,1,1,0.0,0.935,0.065,0.4215,1
12 09 2020,IHC CJ orders forensic audit of courts - ISLAMABAD: The chief justice of the Islamabad High Court (IHC) Friday ordered the forensic audit of the IHC and the...,1,1,0.0,0.884,0.116,0.5267,1
12 09 2020,Constitution of NEQS approved - LAHORE: The Environment Commission on Air & Water Pollution has approved constitution of the National...,1,1,0.0,0.741,0.259,0.6808,1
12 09 2020,Committee passes unanimous resolution against Lahore CCPO - ISLAMABAD: National Assembly's Standing Committee on Religious Affairs and Interfaith Harmony unanimously passed on...,1,1,0.0,0.881,0.119,0.4019,1
12 09 2020,About 80 percent work of Gwadar East Bay Expressway completed: Asim Bajwa - ISLAMABAD Special Assistant to the Prime Minister on Information and Broadcasting Lt Gen Asim Saleem Bajwa (retd) on...,1,1,0.0,0.915,0.085,0.4019,1
12 09 2020,"Efforts being made to remove precious paintings of A J Shemza: NAAP - LAHORE: The National Artists' Association of Pakistan (NAAP) has claimed that ""ill-intentioned"" efforts are being...",1,1,0.0,0.866,0.134,0.5719,1
12 09 2020,Punjab govt committed to doing more for rice sector: minister - LAHORE: The Punjab government has been giving 50 percent subsidy on the micronutrients and is committed to...,1,1,0.0,0.784,0.216,0.6808,1
12 09 2020,"Presidency, Osaka Lighting ink MoU: CSR welfare system first introduced in State of Madina: President - KARACHI: President of Pakistan Dr Arif Alvi has appreciated Osaka Lighting's pledge to replace the lights in the...",1,1,0.0,0.907,0.093,0.5106,1
12 09 2020,Pakistan to attend huge 'Caucasus' drills - MOSCOW: Russia said on Friday it would stage massive military drills in the Caucasus in late September with troops...,1,1,0.0,0.913,0.087,0.3182,1
12 09 2020,Pakistan welcomes intra-Afghan negotiations in Qatar - ISLAMABAD: Pakistan has welcomed the announcement to start the much-awaited intra-Afghan negotiations being held in...,1,1,0.0,0.788,0.212,0.6249,1
12 09 2020,Dr Maha's post-mortem: Permission granted for exhumation - KARACHI: The judicial magistrate on Friday granted permission for exhumation of Dr Maha Shah's body and post mortem...,1,1,0.0,0.852,0.148,0.4588,1
12 09 2020,"NHMP to provide experimental learning opportunities for teachers, students - He said that NHMP have prepared road safety curriculum from one class to intermediate class for students in both Urdu and English.",1,1,0.0,0.793,0.207,0.743,1
12 09 2020,"Commander US CENTCOM calls on COAS, discuss geo-strategic, Kashmir situation: DG ISPR - During the meeting, geo-strategic environment, regional security, Pak-US military cooperation including Afghanistan Peace Process.",1,1,0.0,0.803,0.197,0.7096,1
13 09 2020,LDA-City Housing: Court allows application to close inquiry against Cheema - LAHORE: An accountability court on Saturday allowed an application and approved closing of an inquiry into alleged...,1,1,0.0,0.903,0.097,0.4215,1
13 09 2020,"PACRA assigns 'AA+' for long-term, 'A1+' for short-term to NTDC - LAHORE: Pakistan Credit Rating Agency has assigned initial entity rating of 'AA+' for long term and A1+ for short...",1,1,0.0,0.915,0.085,0.3818,1
13 09 2020,"'Institutions can play vital role if bar on students' activities removed' - LAHORE: Reiterating the demand for the restoration of student unions in the country, Chief of Jamaat-e-Islami ...",1,1,0.048,0.804,0.148,0.4767,1
13 09 2020,"Sherpao hopes talks would pave way for restoration of peace in Afghanistan - PESHAWAR: Welcoming the start of the intra-Afghan negotiations in Doha, Qaumi Watan Party (QWP) Chairman Aftab Ahmad...",1,1,0.0,0.678,0.322,0.8979,1
14 09 2020,LHC seeks report from CCPO Lahore about motorway rape case - The court also sought a plan from Inspector General of police Punjab about security of the roads across the province.,-1,-1,0.138,0.792,0.07,-0.5106,-1
14 09 2020,"Accused in Lahore rape case arrested: NA told - He said with the use of geofencing and detectors by police, suspects were arrested in the rape incident and their DNAs were taken.",-1,-1,0.447,0.553,0.0,-0.9648,-1
14 09 2020,"Pb govt deserves credit for arrests of accused in Motorway-rape case within three days: Chohan - He told that the law for establishing Forensic Science Lab was passed in 2007, by the government of then Chief Minister Pervez Elahi.",-1,-1,0.119,0.82,0.061,-0.3612,-1
14 09 2020,Need for strict laws to eliminate crimes from society: Faisal Javed - A legislation for improving laws would be made so that motorway tragedy like incidents could be avoided.,-1,-1,0.2,0.65,0.15,-0.4144,-1
14 09 2020,"'Kashmir's future cannot be determined by India unilaterally' - ISLAMABAD: The future of Kashmir cannot be determined by India unilaterally, said international lawmakers from EU ...",-1,-1,0.15,0.85,0.0,-0.4717,-1
14 09 2020,"Covid-19 claims 2 more lives, infects 204: CM - KARACHI: Sindh Chief Minister Syed Murad Ali Shah has said that two more patients of coronavirus lost their lives...",-1,-1,0.084,0.916,0.0,-0.3182,-1
14 09 2020,Condolence - LAHORE: Punjab Chief Minister Sardar Usman Buzdar has expressed deep sense of sorrow and grief over the sad demise ...,-1,-1,0.35,0.65,0.0,-0.8658,-1
15 09 2020,"Spices import increase 60.22pc - On month-on-month basis, the spices imports also increased by 8.79 percent during July 2020.",1,1,0.0,0.784,0.216,0.5267,1
15 09 2020,"LSM grows 5.05pc on YoY basis in July - On month-on-month basis, the industrial growth witnessed increase of 9.54 percent in July 2020.",1,1,0.0,0.803,0.197,0.5994,1
15 09 2020,China-Pakistan Economic Corridor: Jobs for locals through industrialization top priority: PM - ISLAMABAD: Prime Minister Imran Khan Monday said it was the government's top priority to provide jobs to the locals...,1,1,0.0,0.886,0.114,0.3818,1
15 09 2020,"Huge quantity of betel nuts seized - KARACHI: Directorate Intelligence and Investigation (DI&I), Customs, Karachi has seized substantial quantity of...",1,1,0.094,0.612,0.294,0.5994,1
15 09 2020,"Punjab cabinet approves 'Single National Curriculum' - LAHORE: Punjab Cabinet, which met here on Monday with Chief minister Sardar Usman Buzdar in the chair, accorded...",1,1,0.0,0.895,0.105,0.4019,1
15 09 2020,"Data Security by China: Pakistan welcomes announcement of Global Initiative: FO - ISLAMABAD: Pakistan welcomed the announcement of the Global Initiative on Data Security by China, and underscored ...",1,1,0.0,0.708,0.292,0.836,1
15 09 2020,"Nawaz should satisfy govt, judiciary about his treatment: Sarwar - LAHORE: Punjab Governor Chaudhry Mohammad Sarwar said on Monday that Nawaz Sharif should satisfy the government and...",1,1,0.0,0.8,0.2,0.7184,1
